#,,,,,,,,
#,,,,,,,,
# US Geological Survey,,,,,,,,
# retrieved: 2023-10-09 10:15:14 EDT,,,,,,,,
# URL: https://nwis.waterdata.usgs.gov/nwis/qwdata,,,,,,,,
#,,,,,,,,
"# The Site File stores location and general information about groundwater,",,,,,,,,
"# surface water, and meteorological sites",,,,,,,,
# for sites in USA.,,,,,,,,
#,,,,,,,,
# The following selected fields are included in this output:,,,,,,,,
#,,,,,,,,
#  agency_cd       -- Agency,,,,,,,,
#  site_no         -- Site identification number,,,,,,,,
#  station_nm      -- Site name,,,,,,,,
#  site_tp_cd      -- Site type,,,,,,,,
#  dec_lat_va      -- Decimal latitude,,,,,,,,
#  dec_long_va     -- Decimal longitude,,,,,,,,
#  coord_acy_cd    -- Latitude-longitude accuracy,,,,,,,,
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum,,,,,,,,
#  well_depth_va   -- Well depth,,,,,,,,
#,,,,,,,,
#,,,,,,,,
# query started 2023-10-09 10:15:14 EDT,,,,,,,,
#,,,,,,,,
# there are 4022 sites matching the search criteria.,,,,,,,,
#,,,,,,,,
#,,,,,,,,
agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,well_depth_va
USGS,413811070323245,MA-FSW  347-0131,GW,41.63658047,-70.54173428,H,NAD83,131.26
USGS,413811070323251,MA-FSW  347-0145,GW,41.6365777,-70.54174817,H,NAD83,144.72
USGS,413811070360401,MA-FSW  628-A01 (69MW1539),GW,41.63654084,-70.600719,U,NAD83,
USGS,413812070302601,MA-MIW  324-QRSP-048,GW-TH,41.63674167,-70.5073472,H,NAD83,
USGS,413812070303101,MA-MIW  311-QRSP-031,GW-TH,41.636625,-70.50847778,H,NAD83,
USGS,413812070303402,MA-MIW  321-QRSP-045,GW-TH,41.6368,-70.5094111,H,NAD83,
USGS,413812070322801,MA-FSW  567-M01-01PT,GW,41.63675548,-70.5408093,H,NAD83,26.76
USGS,413812070322802,MA-FSW  567-M01-02GNT,GW,41.63675548,-70.5408093,H,NAD83,30.76
USGS,413812070322803,MA-FSW  567-M01-03RT,GW,41.63675548,-70.5408093,H,NAD83,34.76
USGS,413812070322804,MA-FSW  567-M01-04BUT,GW,41.63675548,-70.5408093,H,NAD83,38.74
USGS,413812070322805,MA-FSW  567-M01-05BKT,GW,41.63675548,-70.5408093,H,NAD83,42.74
USGS,413812070322806,MA-FSW  567-M01-06WT,GW,41.63675548,-70.5408093,H,NAD83,46.74
USGS,413812070322807,MA-FSW  567-M01-07O,GW,41.63675548,-70.5408093,H,NAD83,50.74
USGS,413812070322808,MA-FSW  567-M01-08GY,GW,41.63675548,-70.5408093,H,NAD83,53.74
USGS,413812070322809,MA-FSW  567-M01-09Y,GW,41.63675548,-70.5408093,H,NAD83,56.74
USGS,413812070322810,MA-FSW  567-M01-10P,GW,41.63675548,-70.5408093,H,NAD83,60.72
USGS,413812070322811,MA-FSW  567-M01-11GN,GW,41.63675548,-70.5408093,H,NAD83,63.72
USGS,413812070322812,MA-FSW  567-M01-12R,GW,41.63675548,-70.5408093,H,NAD83,66.72
USGS,413812070322813,MA-FSW  567-M01-13BU,GW,41.63675548,-70.5408093,H,NAD83,69.72
USGS,413812070322814,MA-FSW  567-M01-14BK,GW,41.63675548,-70.5408093,H,NAD83,72.72
USGS,413812070322815,MA-FSW  567-M01-15W,GW,41.63675548,-70.5408093,H,NAD83,75.72
USGS,413812070322816,MA-FSW  567-M02-01PT,GW,41.63675548,-70.5407898,H,NAD83,77.19
USGS,413812070322817,MA-FSW  567-M02-02GNT,GW,41.63675548,-70.5407898,H,NAD83,80.21
USGS,413812070322818,MA-FSW  567-M02-03RT,GW,41.63675548,-70.5407898,H,NAD83,83.21
USGS,413812070322819,MA-FSW  567-M02-04BUT,GW,41.63675548,-70.5407898,H,NAD83,86.21
USGS,413812070322820,MA-FSW  567-M02-05BKT,GW,41.63675548,-70.5407898,H,NAD83,89.22
USGS,413812070322821,MA-FSW  567-M02-06WT,GW,41.63675548,-70.5407898,H,NAD83,92.22
USGS,413812070322822,MA-FSW  567-M02-07O,GW,41.63675548,-70.5407898,H,NAD83,95.22
USGS,413812070322823,MA-FSW  567-M02-08GY,GW,41.63675548,-70.5407898,H,NAD83,99.22
USGS,413812070322824,MA-FSW  567-M02-09Y,GW,41.63675548,-70.5407898,H,NAD83,102.22
USGS,413812070322825,MA-FSW  567-M02-10P,GW,41.63675548,-70.5407898,H,NAD83,105.22
USGS,413812070322826,MA-FSW  567-M02-11GN,GW,41.63675548,-70.5407898,H,NAD83,109.22
USGS,413812070322827,MA-FSW  567-M02-12R,GW,41.63675548,-70.5407898,H,NAD83,113.22
USGS,413812070322828,MA-FSW  567-M02-13BU,GW,41.63675548,-70.5407898,H,NAD83,117.22
USGS,413812070322829,MA-FSW  567-M02-14BK,GW,41.63675548,-70.5407898,H,NAD83,121.24
USGS,413812070322830,MA-FSW  567-M02-15W,GW,41.63675548,-70.5407898,H,NAD83,126.24
USGS,413812070322831,MA-FSW  567-0136,GW,41.63675826,-70.5408287,H,NAD83,135.95
USGS,413813070302701,MA-MIW  325-QRSP-049,GW-TH,41.63686667,-70.5074222,H,NAD83,
USGS,413813070304401,MA-MIW  242-0014 (00MW0573D),GW,41.63701947,-70.5119158,H,NAD83,13.5
USGS,413813070304402,MA-MIW  242-0033 (00MW0573C),GW,41.63701947,-70.5119158,H,NAD83,33
USGS,413813070304403,MA-MIW  242-0125 (00MW0573B),GW,41.63698336,-70.5119186,H,NAD83,125
USGS,413813070304404,MA-MIW  242-0158 (00MW0573A),GW,41.6369861,-70.5119186,H,NAD83,158
USGS,413813070323002,MA-FSW  379-0076,GW,41.63718325,-70.5411426,H,NAD83,75.68
USGS,413813070323004,MA-FSW  379-M01-02GNT,GW,41.63717769,-70.5411176,H,NAD83,30.76
USGS,413813070323005,MA-FSW  379-M01-03RT,GW,41.63717769,-70.5411176,H,NAD83,38.76
USGS,413813070323006,MA-FSW  379-M01-04BUT,GW,41.63717769,-70.5411176,H,NAD83,46.76
USGS,413813070323007,MA-FSW  379-M01-05BKT,GW,41.63717769,-70.5411176,H,NAD83,54.76
USGS,413813070323008,MA-FSW  379-M01-06WT,GW,41.63717769,-70.5411176,H,NAD83,62.79
USGS,413813070323009,MA-FSW  379-M01-07O,GW,41.63717769,-70.5411176,H,NAD83,70.81
USGS,413813070323010,MA-FSW  379-M01-08GY,GW,41.63717769,-70.5411176,H,NAD83,78.81
USGS,413813070323011,MA-FSW  379-M01-09Y,GW,41.63717769,-70.5411176,H,NAD83,86.81
USGS,413813070323012,MA-FSW  379-M01-10P,GW,41.63717769,-70.5411176,H,NAD83,94.82
USGS,413813070323013,MA-FSW  379-M01-11GN,GW,41.63717769,-70.5411176,H,NAD83,102.85
USGS,413813070323014,MA-FSW  379-M01-12R,GW,41.63717769,-70.5411176,H,NAD83,110.87
USGS,413813070323015,MA-FSW  379-M01-13BU,GW,41.63717769,-70.5411176,H,NAD83,118.86
USGS,413813070323016,MA-FSW  379-M01-14BK,GW,41.63717769,-70.5411176,H,NAD83,126.86
USGS,413813070335301,MA-FSW  596-0173 (69MW1262),GW,41.63704685,-70.5638042,H,NAD83,173
USGS,413814070303401,MA-MIW  305-QRSP-016,GW-TH,41.63733889,-70.5094444,H,NAD83,
USGS,413814070303402,MA-MIW  306-QRSP-017,GW-TH,41.6371222,-70.5095472,H,NAD83,
USGS,413814070303601,MA-MIW  332-QRSP-056,GW-TH,41.6371083,-70.50993889,H,NAD83,
USGS,413814070303701,MA-MIW  333-QRSP-057,GW-TH,41.63714167,-70.51023889,H,NAD83,
USGS,413814070303801,MA-MIW  212-M01-01PT,GW,41.63720308,-70.5100613,H,NAD83,26.71
USGS,413814070303802,MA-MIW  212-M01-02GNT,GW,41.63720308,-70.5100613,H,NAD83,36.73
USGS,413814070303803,MA-MIW  212-M01-03RT,GW,41.63720308,-70.5100613,H,NAD83,46.74
USGS,413814070303805,MA-MIW  212-M01-05BKT,GW,41.63720308,-70.5100613,H,NAD83,66.77
USGS,413814070303807,MA-MIW  212-M01-07O,GW,41.63720308,-70.5100613,H,NAD83,86.81
USGS,413814070303809,MA-MIW  212-M01-09Y,GW,41.63720308,-70.5100613,H,NAD83,106.82
USGS,413814070303810,MA-MIW  212-M01-10P,GW,41.63720308,-70.5100613,H,NAD83,116.83
USGS,413814070303812,MA-MIW  212-M01-12R,GW,41.63720308,-70.5100613,H,NAD83,136.86
USGS,413814070303815,MA-MIW  212-M01-15W,GW,41.63720308,-70.5100613,H,NAD83,166.93
USGS,413814070304201,MA-MIW  211-M01-01PT,GW,41.63735306,-70.5112919,H,NAD83,26.26
USGS,413814070304202,MA-MIW  211-M01-02GNT,GW,41.63735306,-70.5112919,H,NAD83,36.28
USGS,413814070304203,MA-MIW  211-M01-03RT,GW,41.63735306,-70.5112919,H,NAD83,46.29
USGS,413814070304205,MA-MIW  211-M01-05BKT,GW,41.63735306,-70.5112919,H,NAD83,66.31
USGS,413814070304207,MA-MIW  211-M01-07O,GW,41.63735306,-70.5112919,H,NAD83,86.36
USGS,413814070304210,MA-MIW  211-M01-10P,GW,41.63735306,-70.5112919,H,NAD83,116.39
USGS,413814070304213,MA-MIW  211-M01-13BU,GW,41.63735306,-70.5112919,H,NAD83,146.44
USGS,413814070322501,MA-FSW  432-0026,GW,41.637311,-70.5397815,1,NAD83,26.1
USGS,413814070322502,MA-FSW  432-0059,GW,41.637311,-70.5397815,1,NAD83,59.1
USGS,413814070322503,MA-FSW  432-0079,GW,41.637311,-70.5397815,1,NAD83,79.4
USGS,413814070322504,MA-FSW  432-0092,GW,41.637311,-70.5397815,1,NAD83,92
USGS,413814070322505,MA-FSW  432-M01-01PT,GW,41.637311,-70.5397815,1,NAD83,27.23
USGS,413814070322506,MA-FSW  432-M01-02GNT,GW,41.637311,-70.5397815,1,NAD83,32.24
USGS,413814070322507,MA-FSW  432-M01-03RT,GW,41.637311,-70.5397815,1,NAD83,37.24
USGS,413814070322508,MA-FSW  432-M01-04BUT,GW,41.637311,-70.5397815,1,NAD83,42.23
USGS,413814070322509,MA-FSW  432-M01-05BKT,GW,41.637311,-70.5397815,1,NAD83,47.23
USGS,413814070322510,MA-FSW  432-M01-06WT,GW,41.637311,-70.5397815,1,NAD83,52.23
USGS,413814070322511,MA-FSW  432-M01-07O,GW,41.637311,-70.5397815,1,NAD83,57.23
USGS,413814070322512,MA-FSW  432-M01-08GY,GW,41.637311,-70.5397815,1,NAD83,62.22
USGS,413814070322513,MA-FSW  432-M01-09Y,GW,41.637311,-70.5397815,1,NAD83,67.22
USGS,413814070322514,MA-FSW  432-M01-10P,GW,41.637311,-70.5397815,1,NAD83,77.2
USGS,413814070322515,MA-FSW  432-M01-11GN,GW,41.637311,-70.5397815,1,NAD83,87.19
USGS,413814070322516,MA-FSW  432-M01-12R,GW,41.637311,-70.5397815,1,NAD83,97.19
USGS,413814070322517,MA-FSW  432-M01-13BU,GW,41.637311,-70.5397815,1,NAD83,107.16
USGS,413814070322518,MA-FSW  432-M01-14BK,GW,41.637311,-70.5397815,1,NAD83,117.16
USGS,413814070322519,MA-FSW  432-M01-15W,GW,41.637311,-70.5397815,1,NAD83,127.16
USGS,413814070323202,MA-FSW  378-0081,GW,41.63749157,-70.54178429,H,NAD83,80.7
USGS,413814070323203,MA-FSW  378-M01-01PT,GW,41.637486,-70.54177318,H,NAD83,27.17
USGS,413814070323204,MA-FSW  378-M01-02GNT,GW,41.637486,-70.54177318,H,NAD83,35.16
USGS,413814070323205,MA-FSW  378-M01-03RT,GW,41.637486,-70.54177318,H,NAD83,43.15
USGS,413814070323206,MA-FSW  378-M01-04BUT,GW,41.637486,-70.54177318,H,NAD83,51.15
USGS,413814070323207,MA-FSW  378-M01-05BKT,GW,41.637486,-70.54177318,H,NAD83,59.15
USGS,413814070323208,MA-FSW  378-M01-06WT,GW,41.637486,-70.54177318,H,NAD83,67.17
USGS,413814070323209,MA-FSW  378-M01-07O,GW,41.637486,-70.54177318,H,NAD83,74.19
USGS,413814070323210,MA-FSW  378-M01-08GY,GW,41.637486,-70.54177318,H,NAD83,81.22
USGS,413814070323211,MA-FSW  378-M01-09Y,GW,41.637486,-70.54177318,H,NAD83,88.22
USGS,413814070323212,MA-FSW  378-M01-10P,GW,41.637486,-70.54177318,H,NAD83,95.25
USGS,413814070323213,MA-FSW  378-M01-11GN,GW,41.637486,-70.54177318,H,NAD83,103.28
USGS,413814070323214,MA-FSW  378-M01-12R,GW,41.637486,-70.54177318,H,NAD83,111.31
USGS,413814070323215,MA-FSW  378-M01-13BU,GW,41.637486,-70.54177318,H,NAD83,119.31
USGS,413814070323216,MA-FSW  378-M01-14BK,GW,41.637486,-70.54177318,H,NAD83,127.34
USGS,413814070323501,MA-FSW  343-0057,GW,41.63748045,-70.5425593,H,NAD83,56.8
USGS,413814070323502,MA-FSW  343-0036,GW,41.637486,-70.5425704,H,NAD83,36.4
USGS,413814070323503,MA-FSW  343-A01,GW-TH,41.63748878,-70.5425537,1,NAD83,
USGS,413814070323504,MA-FSW  343-0099,GW,41.6374721,-70.5425537,H,NAD83,98.9
USGS,413814070323505,MA-FSW  343-0079,GW,41.6374693,-70.54255097,H,NAD83,79.2
USGS,413814070323506,MA-FSW  415-0029,GW,41.63746378,-70.542501,H,NAD83,29.4
USGS,413814070323507,MA-FSW  343-0114,GW,41.6374943,-70.54253708,H,NAD83,114.13
USGS,413814070323508,MA-FSW  343-0129,GW,41.63748878,-70.54255097,H,NAD83,128.83
USGS,413814070323509,MA-FSW  343-0145,GW,41.637511,-70.5425426,H,NAD83,144.91
USGS,413814070323518,MA-FSW  343-M01-01PT,GW,41.6374943,-70.54256208,H,NAD83,74.42
USGS,413814070323519,MA-FSW  343-M01-02GNT,GW,41.6374943,-70.54256208,H,NAD83,79.42
USGS,413814070323520,MA-FSW  343-M01-03RT,GW,41.6374943,-70.54256208,H,NAD83,84.42
USGS,413814070323521,MA-FSW  343-M01-04BUT,GW,41.6374943,-70.54256208,H,NAD83,89.42
USGS,413814070323522,MA-FSW  343-M01-05BKT,GW,41.6374943,-70.54256208,H,NAD83,94.42
USGS,413814070323523,MA-FSW  343-M01-06WT,GW,41.6374943,-70.54256208,H,NAD83,99.42
USGS,413814070323524,MA-FSW  343-M01-07O,GW,41.6374943,-70.54256208,H,NAD83,104.42
USGS,413814070323525,MA-FSW  343-M01-08GY,GW,41.6374943,-70.54256208,H,NAD83,109.42
USGS,413814070323526,MA-FSW  343-M01-09Y,GW,41.6374943,-70.54256208,H,NAD83,112.42
USGS,413814070323527,MA-FSW  343-M01-10P,GW,41.6374943,-70.54256208,H,NAD83,115.42
USGS,413814070323528,MA-FSW  343-M01-11GN,GW,41.6374943,-70.54256208,H,NAD83,118.42
USGS,413814070323529,MA-FSW  343-M01-12R,GW,41.6374943,-70.54256208,H,NAD83,121.42
USGS,413814070323530,MA-FSW  343-M01-13BU,GW,41.6374943,-70.54256208,H,NAD83,124.42
USGS,413814070323531,MA-FSW  343-M01-14BK,GW,41.6374943,-70.54256208,H,NAD83,127.42
USGS,413814070323532,MA-FSW  343-M01-15W,GW,41.6374943,-70.54256208,H,NAD83,130.42
USGS,413814070323533,MA-FSW  343-M02-01PT,GW,41.63750267,-70.54255097,H,NAD83,32.39
USGS,413814070323534,MA-FSW  343-M02-02GNT,GW,41.63750267,-70.54255097,H,NAD83,35.39
USGS,413814070323535,MA-FSW  343-M02-03RT,GW,41.63750267,-70.54255097,H,NAD83,38.39
USGS,413814070323536,MA-FSW  343-M02-04BUT,GW,41.63750267,-70.54255097,H,NAD83,41.39
USGS,413814070323537,MA-FSW  343-M02-05BKT,GW,41.63750267,-70.54255097,H,NAD83,44.39
USGS,413814070323538,MA-FSW  343-M02-06WT,GW,41.63750267,-70.54255097,H,NAD83,47.39
USGS,413814070323539,MA-FSW  343-M02-07O,GW,41.63750267,-70.54255097,H,NAD83,50.39
USGS,413814070323540,MA-FSW  343-M02-08GY,GW,41.63750267,-70.54255097,H,NAD83,53.39
USGS,413814070323541,MA-FSW  343-M02-09Y,GW,41.63750267,-70.54255097,H,NAD83,56.39
USGS,413814070323542,MA-FSW  343-M02-10P,GW,41.63750267,-70.54255097,H,NAD83,59.39
USGS,413814070323543,MA-FSW  343-M02-11GN,GW,41.63750267,-70.54255097,H,NAD83,62.39
USGS,413814070323544,MA-FSW  343-M02-12R,GW,41.63750267,-70.54255097,H,NAD83,65.39
USGS,413814070323545,MA-FSW  343-M02-13BU,GW,41.63750267,-70.54255097,H,NAD83,68.39
USGS,413814070323546,MA-FSW  343-M02-14BK,GW,41.63750267,-70.54255097,H,NAD83,71.39
USGS,413814070323547,MA-FSW  343-M02-15W,GW,41.63750267,-70.54255097,H,NAD83,74.39
USGS,413814070323548,MA-FSW  343-M03-01PT  1-19,GW,41.637436,-70.5425315,H,NAD83,23.41
USGS,413814070323549,MA-FSW  343-M03-02GNT 1-19,GW,41.637436,-70.5425315,H,NAD83,24.24
USGS,413814070323550,MA-FSW  343-M03-03RT  1-19,GW,41.637436,-70.5425315,H,NAD83,25.07
USGS,413814070323551,MA-FSW  343-M03-04BUT 1-19,GW,41.637436,-70.5425315,H,NAD83,25.97
USGS,413814070323552,MA-FSW  343-M03-05BKT 1-19,GW,41.637436,-70.5425315,H,NAD83,26.81
USGS,413814070323553,MA-FSW  343-M03-06WT  1-19,GW,41.637436,-70.5425315,H,NAD83,27.64
USGS,413814070323554,MA-FSW  343-M03-07O   1-19,GW,41.637436,-70.5425315,H,NAD83,28.47
USGS,413814070323555,MA-FSW  343-M03-08GY  1-19,GW,41.637436,-70.5425315,H,NAD83,29.31
USGS,413814070323556,MA-FSW  343-M03-09Y   1-19,GW,41.637436,-70.5425315,H,NAD83,30.14
USGS,413814070323557,MA-FSW  343-M03-10P   1-19,GW,41.637436,-70.5425315,H,NAD83,30.97
USGS,413814070323558,MA-FSW  343-M03-11GN  1-19,GW,41.637436,-70.5425315,H,NAD83,31.81
USGS,413814070323559,MA-FSW  343-M03-12R   1-19,GW,41.637436,-70.5425315,H,NAD83,32.64
USGS,413814070323560,MA-FSW  343-M03-13BU  1-19,GW,41.637436,-70.5425315,H,NAD83,33.47
USGS,413814070323561,MA-FSW  343-M03-14BK  1-19,GW,41.637436,-70.5425315,H,NAD83,34.31
USGS,413814070323562,MA-FSW  343-M03-15W   1-19,GW,41.637436,-70.5425315,H,NAD83,35.14
USGS,413814070325001,MA-FSW  236-0106,GW,41.63746095,-70.546665,1,NAD83,106
USGS,413814070325002,MA-FSW  236-0089,GW,41.63746095,-70.546665,1,NAD83,89
USGS,413814070325003,MA-FSW  236-0070,GW,41.63746095,-70.546665,1,NAD83,69.9
USGS,413814070325004,MA-FSW  236-0121,GW,41.63746095,-70.546665,1,NAD83,120.7
USGS,413814070325005,MA-FSW  236-0141,GW,41.63746095,-70.546665,1,NAD83,140.9
USGS,413815070303201,MA-MIW  303-QRSP-014,GW-TH,41.63756389,-70.50890278,H,NAD83,
USGS,413815070303301,MA-MIW  214-M01-01PT,GW,41.63771976,-70.50850019,H,NAD83,26.76
USGS,413815070303302,MA-MIW  214-M01-02GNT,GW,41.63771976,-70.50850019,H,NAD83,36.77
USGS,413815070303303,MA-MIW  214-M01-03RT,GW,41.63771976,-70.50850019,H,NAD83,46.78
USGS,413815070303305,MA-MIW  214-M01-05BKT,GW,41.63771976,-70.50850019,H,NAD83,66.84
USGS,413815070303307,MA-MIW  214-M01-07O,GW,41.63771976,-70.50850019,H,NAD83,86.88
USGS,413815070303310,MA-MIW  214-M01-10P,GW,41.63771976,-70.50850019,H,NAD83,116.96
USGS,413815070303313,MA-MIW  214-M01-13BU,GW,41.63771976,-70.50850019,H,NAD83,147
USGS,413815070303501,MA-MIW  213-M01-01PT,GW,41.63751697,-70.5092447,H,NAD83,27.04
USGS,413815070303502,MA-MIW  213-M01-02GNT,GW,41.63751697,-70.5092447,H,NAD83,37.05
USGS,413815070303503,MA-MIW  213-M01-03RT,GW,41.63751697,-70.5092447,H,NAD83,47.07
USGS,413815070303505,MA-MIW  213-M01-05BKT,GW,41.63751697,-70.5092447,H,NAD83,67.11
USGS,413815070303507,MA-MIW  213-M01-07O,GW,41.63751697,-70.5092447,H,NAD83,87.13
USGS,413815070303510,MA-MIW  213-M01-10P,GW,41.63751697,-70.5092447,H,NAD83,117.17
USGS,413815070303513,MA-MIW  213-M01-13BU,GW,41.63751697,-70.5092447,H,NAD83,147.2
USGS,413815070304701,MA-MIW  238-0030 (00MW0568),GW,41.6377361,-70.51260199,H,NAD83,30
USGS,413815070304702,MA-MIW  238-0040 (00MW0574D),GW,41.63774724,-70.5126242,H,NAD83,40
USGS,413815070304703,MA-MIW  238-0060 (00MW0574C)),GW,41.63771947,-70.51264088,H,NAD83,60
USGS,413815070304704,MA-MIW  238-0073 (00MW0574B))),GW,41.63774724,-70.5126242,H,NAD83,73
USGS,413815070304705,MA-MIW  238-0093 (00MW0574A),GW,41.63772224,-70.5126381,H,NAD83,93
USGS,413815070323301,MA-FSW  572-0146,GW,41.6378971,-70.5420537,1,NAD83,145.59
USGS,413815070323302,MA-FSW  572-0131,GW,41.6378971,-70.5420537,1,NAD83,130.73
USGS,413815070323303,MA-FSW  572-0115,GW,41.6378971,-70.5420537,1,NAD83,114.77
USGS,413815070323304,MA-FSW  572-0101,GW,41.6378971,-70.5420537,1,NAD83,100.82
USGS,413815070323305,MA-FSW  572-0086,GW,41.6378971,-70.5420537,1,NAD83,85.59
USGS,413815070323306,MA-FSW  572-0071,GW,41.6378971,-70.5420537,1,NAD83,70.73
USGS,413815070323307,MA-FSW  572-0055,GW,41.6378971,-70.5420537,1,NAD83,55.45
USGS,413816070323101,MA-SDW  344-0100,GW,41.63782768,-70.5413315,1,NAD83,100
USGS,413816070323102,MA-SDW  344-0080,GW,41.63782768,-70.5413315,1,NAD83,80.7
USGS,413816070323103,MA-SDW  344-0061,GW,41.63782768,-70.5413315,1,NAD83,61
USGS,413816070323104,MA-SDW  344-0038,GW,41.63782768,-70.5413315,1,NAD83,38.5
USGS,413816070323105,MA-SDW  344-0111,GW,41.63782768,-70.5413315,1,NAD83,110.9
USGS,413816070323106,MA-SDW  344-0091,GW,41.63782768,-70.5413315,1,NAD83,90.89
USGS,413816070323107,MA-SDW  344-0071,GW,41.63782768,-70.5413315,1,NAD83,70.82
USGS,413816070323108,MA-SDW  344-0051,GW,41.63782768,-70.5413315,1,NAD83,50.91
USGS,413816070323501,MA-FSW  586-0058,GW,41.6378582,-70.54278709,1,NAD83,58.22
USGS,413816070323502,MA-FSW  586-0068,GW,41.6378582,-70.54278709,1,NAD83,68.25
USGS,413817070302501,MA-MIW  327-QRSP-051,GW-TH,41.6380083,-70.5069,H,NAD83,
USGS,413817070303001,MA-MIW  215-M01-01PT,GW,41.63825864,-70.50782518,H,NAD83,26.09
USGS,413817070303002,MA-MIW  215-M01-02GNT,GW,41.63825864,-70.50782518,H,NAD83,36.1
USGS,413817070303003,MA-MIW  215-M01-03RT,GW,41.63825864,-70.50782518,H,NAD83,46.09
USGS,413817070303005,MA-MIW  215-M01-05BKT,GW,41.63825864,-70.50782518,H,NAD83,66.15
USGS,413817070303007,MA-MIW  215-M01-07O,GW,41.63825864,-70.50782518,H,NAD83,86.17
USGS,413817070303010,MA-MIW  215-M01-10P,GW,41.63825864,-70.50782518,H,NAD83,116.18
USGS,413817070322101,MA-SDW  313-0060 (THE PETER HAENI WELL),GW,41.63834436,-70.53907867,1,NAD83,60.1
USGS,413817070322102,MA-SDW  313-0038,GW,41.63834436,-70.53907867,1,NAD83,
USGS,413817070322103,MA-SDW  313-0020,GW,41.63834436,-70.53907867,1,NAD83,
USGS,413817070322104,MA-SDW  313-0080,GW,41.63834436,-70.53907867,1,NAD83,
USGS,413817070323801,MA-FSW  232-0058,GW,41.63821098,-70.5433843,H,NAD83,57.5
USGS,413817070323901,MA-FSW  231-0057,GW,41.6383415,-70.5437482,H,NAD83,56.7
USGS,413818070323001,MA-SDW  517-0054,GW,41.63831655,-70.541726,1,NAD83,54.08
USGS,413818070323002,MA-SDW  517-0064,GW,41.63831655,-70.541726,1,NAD83,64.2
USGS,413818070323003,MA-SDW  517-0074,GW,41.63831655,-70.541726,1,NAD83,74.13
USGS,413818070323004,MA-SDW  517-0084,GW,41.63831655,-70.541726,1,NAD83,84.08
USGS,413818070323005,MA-SDW  517-0094,GW,41.63831655,-70.541726,1,NAD83,93.94
USGS,413818070323006,MA-SDW  517-0109,GW,41.63831655,-70.541726,1,NAD83,109.07
USGS,413818070323007,MA-SDW  517-0124,GW,41.63831655,-70.541726,1,NAD83,124.08
USGS,413818070323008,MA-SDW  517-0139,GW,41.63831655,-70.541726,1,NAD83,138.64
USGS,413818070323501,MA-SDW  316-0134,GW,41.63854987,-70.5425426,1,NAD83,134
USGS,413818070323502,MA-SDW  316-0100,GW,41.63854987,-70.5425426,1,NAD83,101
USGS,413818070323503,MA-SDW  316-0082,GW,41.63854987,-70.5425426,1,NAD83,82.3
USGS,413818070323504,MA-SDW  316-0066,GW,41.63854987,-70.5425426,1,NAD83,65.8
USGS,413818070323505,MA-SDW  316-0051,GW,41.63854987,-70.5425426,1,NAD83,51.2
USGS,413818070323506,MA-SDW  316-A01 (30MW0316A),GW-TH,41.6384415,-70.5425815,1,NAD83,
USGS,413818070323507,MA-SDW  316-0163 (30MW0316A),GW,41.6384415,-70.5425815,1,NAD83,163.28
USGS,413818070323508,MA-SDW  316-0148 (30MW0316B),GW,41.63842209,-70.54258709,1,NAD83,148.05
USGS,413818070323509,MA-SDW  316-0114 (30MW0316C),GW,41.6384054,-70.5425843,1,NAD83,113.68
USGS,413818070323701,MA-FSW  577-0051,GW,41.6382165,-70.5430343,1,NAD83,50.87
USGS,413818070323702,MA-FSW  577-0061,GW,41.6382165,-70.5430343,1,NAD83,60.98
USGS,413818070323703,MA-FSW  577-0071,GW,41.6382165,-70.5430343,1,NAD83,70.79
USGS,413818070323704,MA-FSW  577-0081,GW,41.6382165,-70.5430343,1,NAD83,81.17
USGS,413818070323705,MA-FSW  577-0097,GW,41.6382165,-70.5430343,1,NAD83,97
USGS,413818070323706,MA-FSW  577-0111,GW,41.6382165,-70.5430343,1,NAD83,111.31
USGS,413818070323707,MA-FSW  577-0126,GW,41.6382165,-70.5430343,1,NAD83,126.49
USGS,413818070323708,MA-FSW  577-0142,GW,41.6382165,-70.5430343,1,NAD83,141.71
USGS,413818070323801,MA-SDW  469-M01-01PT,GW,41.6385276,-70.5433871,1,NAD83,22.57
USGS,413818070323802,MA-SDW  469-M01-02GNT,GW,41.6385276,-70.5433871,1,NAD83,25.57
USGS,413818070323803,MA-SDW  469-M01-03RT,GW,41.6385276,-70.5433871,1,NAD83,28.57
USGS,413818070323804,MA-SDW  469-M01-04BUT,GW,41.6385276,-70.5433871,1,NAD83,31.58
USGS,413818070323805,MA-SDW  469-M01-05BKT,GW,41.6385276,-70.5433871,1,NAD83,36.58
USGS,413818070323806,MA-SDW  469-M01-06WT,GW,41.6385276,-70.5433871,1,NAD83,41.6
USGS,413818070323807,MA-SDW  469-M01-07O,GW,41.6385276,-70.5433871,1,NAD83,48.6
USGS,413818070323808,MA-SDW  469-M01-08GY,GW,41.6385276,-70.5433871,1,NAD83,55.63
USGS,413818070323809,MA-SDW  469-M01-09Y,GW,41.6385276,-70.5433871,1,NAD83,62.66
USGS,413818070323810,MA-SDW  469-M01-10P,GW,41.6385276,-70.5433871,1,NAD83,70.68
USGS,413818070323811,MA-SDW  469-M01-11GN,GW,41.6385276,-70.5433871,1,NAD83,78.68
USGS,413818070323812,MA-SDW  469-M01-12R,GW,41.6385276,-70.5433871,1,NAD83,87.71
