OID_,SOURCE_ID,SITE_NAME,TOWN,REGION,LATITUDE,LONGITUDE,TYPE,ZII_NUM,PWS_ID
3311,4096000-01S,LONG POND RES.,FALMOUTH,4,41.580067249999999,-70.612110740000006,SW,0,4096000
3312,2002000-23G,SCRIBNER GP WELL #4,ACTON,2,42.463813969999997,-71.413844710000006,GW,338,2002000
3313,3246000-04G,WELL #2,READING,3,42.549621790000003,-71.132770080000000,GW,318,3246000
3314,1022017-06G,CHIMNEY CORNERS CAMP,BECKET,1,42.283432110000000,-73.070529179999994,TNC,0,1022017
3315,1150000-01S,LEAHEY RESERVOIR (01S),LEE,1,42.327396579999998,-73.214891080000001,SW,0,1150000
3316,1024015-01G,WELL #1,BELCHERTOWN,1,42.256368999999999,-72.390392000000006,GW,0,1024015
3317,4052030-01G,DANDY CAFE,CARVER,4,41.888008390000003,-70.768173160000003,TNC,0,4052030
3318,1069007-02G,GREENWOOD MUSIC CAMP,CUMMINGTON,1,42.468408549999999,-72.880276300000006,TNC,0,1069007
3319,4296012-01G,"POLLY HILL ARBORETUM, INC.",WEST TISBURY,4,41.398543990000000,-70.677217270000000,TNC,0,4296012
3320,2304013-01G,BJS WHOLESALE DISTRIBUTION CENTER,UXBRIDGE,2,42.020688340000000,-71.609690900000004,NTNC,0,2304013
3321,2017000-10G,GP WELL 10,AUBURN,2,42.210843480000001,-71.831945869999998,GW,196,2017000
3322,2017000-09G,GP WELL 9,AUBURN,2,42.210774250000000,-71.832053169999995,GW,196,2017000
3323,4201000-01S,GREAT QUITTACAS POND (4),NEW BEDFORD,4,41.792141999999998,-70.907084530000006,SW,0,4201000
3324,2286010-01G,STOWAWAY GOLF COURSE,STOW,2,42.422798329999999,-71.478330240000005,TNC,0,2286010
3325,4172039-07G,BELCHER WELL 7,MASHPEE,4,41.632604950000001,-70.492000289999993,GW,632,4172039
3326,4239058-27G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.887317330000002,-70.693672699999993,TNC,0,4239058
3327,4239058-22G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.887769839999997,-70.695043740000003,TNC,0,4239058
3328,4239058-23G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.887790930000001,-70.694827219999993,TNC,0,4239058
3329,4239058-26G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.887460359999999,-70.693892210000001,TNC,0,4239058
3330,4239058-25G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.887178939999998,-70.693682920000001,TNC,0,4239058
3331,4036000-08G,WELL 8,BOURNE,4,41.713262010000001,-70.578372939999994,GW,667,4036000
3332,1043015-01G,FRANCESCOS ITALIAN RESTAURANT,BRIMFIELD,1,42.119235860000003,-72.214697470000004,TNC,0,1043015
3333,1341011-01G,1896 HOUSE PONDSIDE,WILLIAMSTOWN,1,42.695765919999999,-73.226623529999998,TNC,0,1341011
3334,1233002-02G,CAMP DANBEE,PERU,1,42.445426949999998,-73.075332599999996,TNC,0,1233002
3335,1341024-01G,1896 HOUSE RESTAURANT,WILLIAMSTOWN,1,42.693066780000002,-73.226941940000003,TNC,0,1341024
3336,1022013-01G,BERKSHIRE BERRIES,BECKET,1,42.264426950000001,-73.072509719999999,TNC,0,1022013
3337,1022030-01G,BECKET TOWN HALL,BECKET,1,42.276955729999997,-73.058750880000005,TNC,0,1022030
3338,3105000-02G,METCALF G.P. WELL,GEORGETOWN,3,42.720295149999998,-71.026412930000006,GW,220,3105000
3339,3105000-01G,TUBULAR WELL FIELD,GEORGETOWN,3,42.720001199999999,-71.022926339999998,GW,220,3105000
3340,3030001-03S,PUTNAMVILLE RES.,BEVERLY,3,42.602447679999997,-70.939506550000004,SW,0,3030001
3341,4292001-01G,AMERICAN AQUIFER,SWANSEA,4,41.761868170000000,-71.253513029999993,TNC,0,4292001
3342,4334000-01G,ACOAXET WATER COMPANY INC.,WESTPORT,4,41.507373200000004,-71.109395550000002,TNC,0,4334000
3343,1008006-01G,DCR NOTCH VISITORS CENTER,AMHERST,1,42.305698610000000,-72.527629110000007,TNC,0,1008006
3344,1108014-02G,HAMMOND ACRES WATER CORP,GOSHEN,1,42.407031000000003,-72.796746810000002,TNC,0,1108014
3345,4293000-01G,DEVER WELL 1,TAUNTON,4,41.956859530000003,-71.129121909999995,GW,504,4293000
3346,1114000-07G,CAISSON WELL,GREENFIELD,1,42.645870060000000,-72.617965119999994,GW,33,1114000
3347,3301047-01G,VILLAGE CROSSING,TYNGSBOROUGH,3,42.693491000000002,-71.436361000000005,TNC,0,3301047
3348,1325000-01G,GP WELL 1 (01G),WEST SPRINGFIELD,1,42.080987720000003,-72.728224089999998,GW,205,1325000
3349,4052006-01G,ELKA PROPERTIES LLC,CARVER,4,41.841018900000002,-70.747344920000003,TNC,0,4052006
3350,2138000-01G,TWF MILL STREET,HOPEDALE,2,42.111073279999999,-71.524105829999996,GW,628,2138000
3351,1070000-01G,WAHCONAH FALLS ROAD WELL (01G),DALTON,1,42.491145199999998,-73.117779130000002,GW,0,1070000
3352,2185000-02S,ECHO LAKE,MILFORD,2,42.192222559999998,-71.507774280000007,SW,0,2185000
3353,4083000-05G,WELL 5,EAST BRIDGEWATER,4,42.008560559999999,-70.951747560000001,GW,73,4083000
3354,4102029-01G,VILLAGE STORE,FREETOWN,4,41.795035110000001,-71.066153700000001,TNC,0,4102029
3355,1193015-03G,DCR BEARTOWN STATE FOREST,MONTEREY,1,42.200423049999998,-73.250245370000002,TNC,0,1193015
3356,2153000-06S,GOODFELLOW POND,LEOMINSTER,2,42.546878999999997,-71.810066210000002,SW,0,2153000
3357,4224000-03G,GOULD POND GP WELL  3,ORLEANS,4,41.766250700000001,-69.990180800000005,GW,161,4224000
3358,4318107-01G,WELL 1,WELLFLEET,4,41.926335680000001,-70.005147679999993,GW,0,4318107
3359,2054022-02G,WHISPERING PINES,CHARLTON,2,42.183932440000000,-71.963835000000003,TNC,0,2054022
3360,2140007-01G,GREAT NORTHERN RECYCLERS,HUBBARDSTON,2,42.483051130000000,-72.014045730000007,NTNC,0,2140007
3361,1120011-02G,GREEN MEADOWS SCHOOL,HAMPDEN,1,42.066980149999999,-72.408111439999999,NTNC,0,1120011
3362,3259000-04G,GP WELL  5,SALISBURY,3,42.876810120000002,-70.881905349999997,GW,660,3259000
3363,1087000-07G,MALONEY WELL (07G),EASTHAMPTON,1,42.281265830000002,-72.650079160000004,GW,564,1087000
3364,2125021-04G,WELL 4,HARVARD,2,42.525415070000001,-71.585930919999996,GW,0,2125021
3365,4239058-07G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892125290000003,-70.692254169999998,TNC,0,4239058
3366,4239058-11G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890941920000003,-70.691893140000005,TNC,0,4239058
3367,4239058-12G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.890827190000003,-70.692309069999993,TNC,0,4239058
3368,3288000-02G,GP WELL  2A,SUDBURY,3,42.357996819999997,-71.422911639999995,GW,147,3288000
3369,1225017-06G,KLONDIKE CAMPGROUND,OTIS,1,42.212723599999997,-73.109951749999993,NTNC,0,1225017
3370,2039000-04G,"GP WELL 4, SE CORNER RTS 70  140",BOYLSTON,2,42.330167269999997,-71.744643120000006,GW,364,2039000
3371,4052068-01G,CARVER DUNKIN DONUTS,CARVER,4,41.893346209999997,-70.773945999999995,TNC,0,4052068
3372,2002000-16G,CONANT II GP WELL 3,ACTON,2,42.489510950000003,-71.419822909999993,GW,176,2002000
3373,2290019-01G,KINGS FAMILY CAMPGROUND,SUTTON,2,42.088565549999998,-71.770309380000000,TNC,0,2290019
3374,2215000-01G,BRIGHAM ST. WELL,NORTHBOROUGH,2,42.304881350000002,-71.634380309999997,GW,457,2215000
3375,3105000-03G,WM. MARSHALL G.P. WELL,GEORGETOWN,3,42.721485760000000,-71.022737669999998,GW,220,3105000
3376,2177000-03G,VILLAGE STREET GP WELL,MEDWAY,2,42.136122219999997,-71.383743310000000,GW,501,2177000
3377,2177000-01G,POPULATIC/WATER STREET GP WELL,MEDWAY,2,42.138267599999999,-71.386938560000004,GW,501,2177000
3378,2177000-05G,VILLAGE ST. 12X18"" REPLACEMENT WELL,MEDWAY,2,42.136355109999997,-71.383734500000003,GW,501,2177000
3379,2177000-04G,INDUSTRIAL PARK RD. WELL,MEDWAY,2,42.161410760000003,-71.393339990000001,GW,646,2177000
3380,4197000-02G,MILESTONE RD. WELL  #2,NANTUCKET,4,41.269807479999997,-70.083607549999996,GW,215,4197000
3381,4095000-03S,COPICUT RES.,FALL RIVER,4,41.699077590000002,-71.037071299999994,SW,0,4095000
3382,1203009-01G,CAMP WA WA SEGOWEA,NEW MARLBOROUGH,1,42.075938049999998,-73.238293279999994,TNC,0,1203009
3383,3051019-01G,WEE FOREST FOLK,CARLISLE,3,42.516202100000001,-71.323228999999998,NTNC,0,3051019
3384,4351000-15G,GP WELL  15,YARMOUTH,4,41.695617059999996,-70.192575149999996,GW,171,4351000
3385,4250005-03G,"MHC GATEWAY TO CAPE COD, LLC",ROCHESTER,4,41.760941050000000,-70.800214819999994,TNC,0,4250005
3386,1111007-01G,GRANBY TOWN OFFICES,GRANBY,1,42.258019910000002,-72.515547519999998,TNC,0,1111007
3387,1326005-01G,PLEASANT VALLEY MOTEL,WEST STOCKBRIDGE,1,42.325402080000003,-73.361794700000004,TNC,0,1326005
3388,3298000-02G,PERKINS ROW TUB WELL,TOPSFIELD,3,42.647192439999998,-70.926040830000005,GW,219,3298000
3389,1120030-01G,MT VIEW DRIVE IN,HAMPDEN,1,42.060001260000000,-72.442478429999994,TNC,0,1120030
3390,4146036-01G,LAKESIDE LANDING INC.,LAKEVILLE,4,41.839404940000001,-70.945754919999999,NTNC,0,4146036
3391,4096004-01G,CAPE COD COUNTRY CLUB,FALMOUTH,4,41.620678150000003,-70.561050539999997,TNC,0,4096004
3392,2115001-02G,TOWN FOREST GP WELL,GROTON,2,42.589468490000002,-71.615954700000003,GW,636,2115001
3393,1272002-01G,SHUTESBURY ELEMENTARY SCHOOL,SHUTESBURY,1,42.448644620000003,-72.429461779999997,NTNC,0,1272002
3394,1329000-02S,GRANVILLE RESERVOIR (02S),WESTFIELD,1,42.088337029999998,-72.848014809999995,SW,0,1329000
3395,4239052-01G,CAMP MASSASOIT BOY SCOUTS OF AMERICA,PLYMOUTH,4,41.806982349999998,-70.577272629999996,TNC,0,4239052
3396,4055000-05G,TRAINING FIELD WELL,CHATHAM,4,41.697765840000002,-69.988468010000005,GW,680,4055000
3397,1112003-03G,PROSPECT MOUNTAIN CAMPGROUND,GRANVILLE,1,42.073585549999997,-72.924652109999997,TNC,0,1112003
3398,1204003-01G,NEW SALEM GENERAL STORE,NEW SALEM,1,42.504838020000001,-72.332389059999997,TNC,0,1204003
3399,2328000-02G,MORSE STREET WELL,WESTBOROUGH,2,42.254710990000000,-71.604385410000006,GW,459,2328000
3400,2278000-03S,RESERVOIR NO. 5 (HATCHET BROOK),SOUTHBRIDGE,2,42.042964929999997,-72.081466699999993,SW,0,2278000
3401,2215003-01G,DOE REY ME PRESCHOOL,NORTHBOROUGH,2,42.325102999999999,-71.679057689999993,TNC,0,2215003
3402,4065000-01S,AARON RIVER RESERVOIR,COHASSET,4,42.208927050000000,-70.822425879999997,SW,0,4065000
3403,1255003-01G,TULLY LAKE CAMPGROUND,ROYALSTON,1,42.649444480000000,-72.209907630000004,TNC,0,1255003
3404,4310000-06G,SEAWOOD SPRINGS WELL  6,WAREHAM,4,41.788044239999998,-70.680040539999993,GW,383,4310000
3405,1183002-01G,AZUREGREEN,WALES,1,42.351111080000003,-73.010280109999997,TNC,0,1183002
3406,1203014-01G,GEDNEY FARM,NEW MARLBOROUGH,1,42.123208910000002,-73.224640379999997,TNC,0,1203014
3407,4036000-05G,WELL  5,BOURNE,4,41.661597860000001,-70.603832560000001,GW,204,4036000
3408,4146044-01G,MULLEIN HILL CHRISTIAN ACADEMY,LAKEVILLE,4,41.810171120000000,-70.974621240000005,NTNC,0,4146044
3409,1225009-05G,CAMP OVERFLOW,OTIS,1,42.148240629999997,-73.056650320000003,TNC,0,1225009
3410,1337012-01G,SMITH BECHTEL ENVIRONMENTAL CLASSROOM,WHATELY,1,42.448768280000003,-72.678408309999995,TNC,0,1337012
3411,1113031-01G,EGREMONT COUNTRY CLUB,GREAT BARRINGTON,1,42.161969059999997,-73.404375740000006,TNC,0,1113031
3412,4300044-01G,THE TRURO CENTER CONDOMINIUM,TRURO,4,41.993230470000000,-70.050162290000003,TNC,0,4300044
3413,4131000-02G,FREE ST. GP WELL 2,HINGHAM,4,42.218464300000001,-70.879036020000001,GW,394,4131000
3414,4131000-09G,FREE ST WELL 2A,HINGHAM,4,42.218392790000003,-70.878821439999996,GW,0,4131000
3415,3056000-23G,MILL RD. GP WELL 2R,CHELMSFORD,3,42.583547019999997,-71.340408729999993,GW,566,3056000
3416,4310000-04G,MAPLE SPRINGS WELL  4,WAREHAM,4,41.783905730000001,-70.670427050000001,GW,383,4310000
3417,1091007-01G,ERVING STATION,ERVING,1,42.599398350000001,-72.400286780000002,TNC,0,1091007
3418,2304017-01G,GREEN ROOM BILLIARD CLUB,UXBRIDGE,2,42.036079160000000,-71.619559530000004,TNC,0,2304017
3419,2034016-01G,COLONIAL CANDIES,BOLTON,2,42.433837199999999,-71.592041490000000,TNC,0,2034016
3420,4082000-02G,PARTRIDGE RD. GP WELL,DUXBURY,4,42.029945490000003,-70.680498979999996,GW,146,4082000
3421,1132006-03G,CAMP TACONIC,HINSDALE,1,42.453099680000001,-73.095975199999998,TNC,0,1132006
3422,1015000-03G,TULLY WELL #2,ATHOL,1,42.598739320000000,-72.239787010000001,GW,406,1015000
3423,1015000-04G,TULLY WELL #3,ATHOL,1,42.598122320000002,-72.239280010000002,GW,406,1015000
3424,1015000-02G,TULLY WELL #1,ATHOL,1,42.600372319999998,-72.239733009999995,GW,406,1015000
3425,4247015-01G,CRESTWOOD COUNTRY CLUB,REHOBOTH,4,41.823608770000000,-71.275259869999999,TNC,0,4247015
3426,2021007-01G,CARTER  STEVENS FARM/STONE COW BREWERY,BARRE,2,42.426690360000002,-72.123600400000001,TNC,0,2021007
3427,2034032-01G,FIRST PARISH OF BOLTON,BOLTON,2,42.434492319999997,-71.606100569999995,TNC,0,2034032
3428,4318063-01G,MAURICES CAMPGROUND INC,WELLFLEET,4,41.880061390000002,-69.986959790000000,TNC,0,4318063
3429,4247021-01G,PLAZA 118,REHOBOTH,4,41.902724169999999,-71.249140560000001,TNC,0,4247021
3430,2101000-14G,GP WELL 8A,FRANKLIN,2,42.133178479999998,-71.385146349999999,GW,652,2101000
3431,4218000-10G,WELL 5A,NORTON,4,41.972882800000001,-71.140472299999999,GW,0,4218000
3432,4350000-05G,LAKE PEARL WELL 5,WRENTHAM,4,42.059229850000001,-71.353886140000000,GW,568,4350000
3433,2115000-0EG,PROPOSED WHITNEY POND WELL #3,GROTON,2,42.606855250000002,-71.509876280000000,PW,729,2115000
3434,4296018-02G,WELL #4,TISBURY,4,41.441514060000003,-70.633333309999998,GW,0,4296018
3435,4300039-02G,ROSEVILLE CONDOMINIUMS,SOUTH TRURO,4,42.003297019999998,-70.077692889999994,TNC,0,4300039
3436,4296018-01G,WELL #3,TISBURY,4,41.441276909999999,-70.633282309999998,GW,0,4296018
3437,4239031-03G,"CAMP SQUANTO, BOY SCOUTS OF AMERICA",PLYMOUTH,4,41.827670110000000,-70.642393929999997,TNC,0,4239031
3438,4003009-01G,LITTLE PEOPLES COLLEGE,ACUSHNET,4,41.757937190000000,-70.904896179999994,NTNC,0,4003009
3439,1253007-02G,ROWE ELEMENTARY SCHOOL,ROWE,1,42.704802299999997,-72.887707309999996,NTNC,0,1253007
3440,3038001-04G,WELL  4,BOXFORD,3,42.685424540000000,-71.003299929999997,GW,553,3038001
3441,2304018-01G,BLACKSTONE VALLEY CANNABIS,UXBRIDGE,2,42.036027300000001,-71.615250500000002,NTNC,0,2304018
3442,2241003-02G,THOMAS PRINCE SCHOOL,PRINCETON,2,42.441433680000003,-71.842579819999997,NTNC,0,2241003
3443,4261000-10G,GP WELL 10,SANDWICH,4,41.703906009999997,-70.472603730000003,GW,211,4261000
3444,4261000-11G,GP WELL 11,SANDWICH,4,41.696015230000000,-70.463009270000001,GW,42,4261000
3445,4261000-03G,GP WELL  3,SANDWICH,4,41.745188140000003,-70.470865020000005,GW,135,4261000
3446,2304000-04G,GP WELL # 4 BERNAT WELLFIELD,UXBRIDGE,2,42.071360800000001,-71.619319230000002,GW,62,2304000
3447,4197000-04G,NORTH PASTURE WELL#4,NANTUCKET,4,41.273004000000000,-70.071509000000006,GW,689,4197000
3448,4318095-02G,BAGEL HOUND INC,WELLFLEET,4,41.903340999999998,-69.984949999999998,TNC,0,4318095
3449,3229000-04S,WINONA POND RES.,PEABODY,3,42.535949840000001,-71.012367339999997,SW,0,3229000
3450,3071000-03G,WELL 1 NORTH REPLACEMENT,MIDDLETON,3,42.574687189999999,-70.993990150000002,GW,582,3071000
3451,4239058-28G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.886967380000002,-70.693447649999996,TNC,0,4239058
3452,4239058-29G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.886906300000000,-70.693017990000001,TNC,0,4239058
3453,4239058-30G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.885797900000000,-70.692281550000004,TNC,0,4239058
3454,4239058-31G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.885526259999999,-70.693129089999999,TNC,0,4239058
3455,4239058-32G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.885453320000003,-70.693510529999998,TNC,0,4239058
3456,4239058-35G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.884526880000003,-70.693825930000003,TNC,0,4239058
3457,4239058-34G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.884793629999997,-70.693651740000007,TNC,0,4239058
3458,4239058-69G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.892683400000003,-70.688446180000000,TNC,0,4239058
3459,4239058-33G,DCR MYLES STANDISH STATE FOREST,CARVER,4,41.885256429999998,-70.693612900000005,TNC,0,4239058
3460,2286004-01G,STOW LOWER VILLAGE/ BEEF AND ALE,STOW,2,42.432651700000001,-71.485361449999999,TNC,0,2286004
3461,2097000-09S,BICKFORD POND,FITCHBURG,2,42.491752269999999,-71.927784779999996,SW,0,2097000
3462,1005001-01G,ST ANNE COUNTRY CLUB INC,AGAWAM,1,42.051029380000003,-72.664848489999997,TNC,0,1005001
3463,3105000-04G,COMMISSIONERS WELL,GEORGETOWN,3,42.730413970000001,-71.017155669999994,GW,220,3105000
3464,1053030-01G,WELL #1,CHARLEMONT,1,42.643007339999997,-72.926085630000003,GW,0,1053030
3465,1249008-01G,WELL #1,RICHMOND,1,42.394119240000002,-73.315994270000004,GW,0,1249008
3466,1043019-03G,QUINEBAUG COVE CAMPSITE,BRIMFIELD,1,42.103173939999998,-72.143834519999999,TNC,0,1043019
3467,1043017-01G,VILLA SOFIA,BRIMFIELD,1,42.121933140000003,-72.203468419999993,TNC,0,1043017
3468,2188007-01G,POT BELLY PUB,MILLVILLE,2,42.026976980000001,-71.578659930000001,TNC,0,2188007
3469,3301034-03G,MIT MILLSTONE LABORATORY,TYNGSBOROUGH,3,42.619607989999999,-71.491873540000000,NTNC,0,3301034
3470,3030001-01S,WENHAM LAKE,BEVERLY,3,42.583198410000001,-70.889518809999998,SW,0,3030001
3471,3030001-04S,IPSWICH RIVER,BEVERLY,3,42.623703089999999,-70.931724560000006,SW,0,3030001
3472,2021001-02G,WELL 2,BARRE,2,42.441543510000002,-72.164863620000006,GW,0,2021001
3473,2025000-21G,GP WELL #3.3 (WRENTHAM RD),BELLINGHAM,2,42.028239270000000,-71.480963610000003,GW,21,2025000
3474,2025000-13G,GP WELL #2.2 (CROSS ST),BELLINGHAM,2,42.054447990000000,-71.467050290000003,GW,21,2025000
3475,2025000-14G,GP WELL #2.3 (CROSS ST),BELLINGHAM,2,42.054342050000002,-71.466833140000006,GW,21,2025000
3476,2125002-01G,SAINT BENEDICT ABBEY,HARVARD,2,42.488353449999998,-71.621032790000001,TNC,0,2125002
3477,2025000-17G,GP WELL #11.2 (WRENTHAM RD),BELLINGHAM,2,42.025045749999997,-71.481607080000003,GW,21,2025000
3478,2021001-03G,WELL 3,BARRE,2,42.441782770000003,-72.164939259999997,GW,0,2021001
3479,3014000-09G,HOWE ST. GP WELL 8,ASHLAND,3,42.254548649999997,-71.515365230000000,GW,451,3014000
3480,3128000-04S,CHADWICK POND,HAVERHILL,3,42.740405840000001,-71.074867200000000,ESW,0,3128000
3481,2226009-01G,ROCK WELL,OXFORD,2,42.116323549999997,-71.887763329999999,GW,0,2226009
3482,1349000-05G,SPRING #1 (05G),WORTHINGTON,1,42.418229920000002,-72.949719650000006,GW,604,1349000
3483,1279003-01G,THE RANCH GOLF CLUB,SOUTHWICK,1,42.084434440000003,-72.780030350000004,NTNC,0,1279003
3484,4261000-08G,GP WELL  8,SANDWICH,4,41.689880469999999,-70.446068389999994,GW,42,4261000
3485,1053024-02G,THE ACADEMY AT CHARLEMONT,CHARLEMONT,1,42.620929210000000,-72.830373010000002,NTNC,0,1053024
3486,1121002-05G,BERKSHIRE VISTA RESORT,HANCOCK,1,42.573951450000003,-73.327687389999994,TNC,0,1121002
3487,4224000-05G,CLIFF POND WELL  5,ORLEANS,4,41.756685150000003,-69.992681390000001,GW,161,4224000
3488,4211001-01G,WELL 1,NORTH ATTLEBOROUGH,4,41.935365689999998,-71.373724440000004,GW,0,4211001
3489,4020002-0AG,PATTY'S POND TW SITE 44-03,BARNSTABLE,4,41.657779380000001,-70.437227669999999,PW,645,4020002
3490,2290021-01G,DCR PURGATORY CHASM STATE RESERVATION,SUTTON,2,42.130039130000000,-71.716171180000003,TNC,0,2290021
3491,4334008-01G,LEES SUPERMARKET,WESTPORT,4,41.580557579999997,-71.088961010000006,NTNC,0,4334008
3492,1135014-01G,DIANES VILLA NOVA,HOLLAND,1,42.065857800000003,-72.164193600000004,TNC,0,1135014
3493,4300027-01G,CORN HILL CONDOMINIUMS,TRURO,4,42.003428690000000,-70.079356520000005,TNC,0,4300027
3494,1249013-01G,HILLTOP ORCHARD AND FURNACE BROOK WINERY,RICHMOND,1,42.395887070000001,-73.387182229999993,TNC,0,1249013
3495,1227013-02G,THE BARN TAVERN,PALMER,1,42.154966999999999,-72.369055390000000,TNC,0,1227013
3496,4083000-03G,GP WELL  3 A,EAST BRIDGEWATER,4,42.022776759999999,-70.903761840000001,GW,357,4083000
3497,3048000-11G,LEXINGTON GP WELL 10,BURLINGTON,3,42.487923580000000,-71.216354350000003,GW,279,3048000
3498,3048000-12G,LEXINGTON GP WELL 11,BURLINGTON,3,42.487880060000002,-71.215646250000006,GW,279,3048000
3499,3119000-07G,PLATEAU G.P. WELL,HAMILTON,3,42.619411280000001,-70.896468650000003,GW,131,3119000
3500,3342000-09G,BUTTERS ROW GP WELL 2,WILMINGTON,3,42.533619790000003,-71.164601169999997,GW,152,3342000
3501,4146042-01G,ROSE PROFESSIONAL PLAZA,LAKEVILLE,4,41.871195139999998,-70.931352579999995,TNC,0,4146042
3502,4211000-09G,HILLMAN WELL,NORTH ATTLEBOROUGH,4,41.941467060000001,-71.372604400000000,GW,393,4211000
3503,2174000-05G,ROCK WELL 2,MAYNARD,2,42.447190790000001,-71.460066459999993,GW,610,2174000
3504,4318076-01G,CSHORE,WELLFLEET,4,41.892524539999997,-69.986879439999996,TNC,0,4318076
3505,2039000-02G,"GP WELL 2, NW CORNER RTS 70  140",BOYLSTON,2,42.338001530000000,-71.745811410000002,GW,364,2039000
3506,3347000-08G,G.P. WELL G,WOBURN,3,42.494200489999997,-71.130420799999996,GW,0,3347000
3507,4102036-02G,DCR FREETOWN STATE FOREST,FREETOWN,4,41.779247650000002,-71.043627330000007,TNC,0,4102036
3508,3078005-01G,TUBULAR WELLS,DOVER,3,42.266124880000000,-71.303543090000005,GW,0,3078005
3509,3007000-03G,GP WELL  2,AMESBURY,3,42.860379170000002,-70.979036890000003,GW,530,3007000
3510,4351000-14G,GP WELL  14,YARMOUTH,4,41.666706230000003,-70.247543469999997,GW,157,4351000
3511,2216000-02G,SUTTON TUBULAR WELLFIELD,NORTHBRIDGE,2,42.117860000000000,-71.713020999999998,GW,268,2216000
3512,2158000-05G,REPLACEMENT WELL 2.1,LITTLETON,2,42.557034000000002,-71.481420999999997,GW,626,2158000
3513,2158000-06G,REPLACEMENT WELL 2.2,LITTLETON,2,42.557031000000002,-71.481249000000005,GW,626,2158000
3514,2175000-02G,WELL 2 (MAIN ST.),MEDFIELD,2,42.181559380000003,-71.322375989999998,GW,511,2175000
3515,2202003-01G,CAMP PUTNAM,NEW BRAINTREE,2,42.324578060000000,-72.070269210000006,TNC,0,2202003
3516,4146038-01G,FRATERNAL ORDER OF EAGLES,LAKEVILLE,4,41.794323939999998,-70.954097709999999,TNC,0,4146038
3517,2158000-07G,REPLACEMENT WELL 2.3,LITTLETON,2,42.557101000000003,-71.481217000000001,GW,626,2158000
3518,1154001-01G,LEVERETT ELEMENTARY SCHOOL,LEVERETT,1,42.463375319999997,-72.497748310000006,NTNC,0,1154001
3519,1121011-02G,WELL #2,HANCOCK,1,42.579397919999998,-73.293570990000006,GW,0,1121011
3520,1121004-02G,WELL #2,HANCOCK,1,42.556001520000002,-73.294466360000001,GW,0,1121004
3521,1120023-01G,WELL #1,HAMPDEN,1,42.065323149999998,-72.405949010000000,GW,0,1120023
3522,1111003-02G,WELL #2,GRANBY,1,42.287171659999998,-72.536695429999995,GW,0,1111003
3523,1120002-01G,WELL #1,HAMPDEN,1,42.054787640000001,-72.442802459999996,GW,0,1120002
3524,1124001-01G,GP WELL #1,HARDWICK,1,42.302216070000000,-72.190608960000006,GW,492,1124001
3525,1121011-01G,WELL #1,HANCOCK,1,42.579327790000001,-73.293629109999998,GW,0,1121011
3526,1121004-03G,WELL #3,HANCOCK,1,42.554801820000002,-73.296844489999998,GW,0,1121004
3527,4146012-01G,ROYAL PIZZA (BT REALTY TRUST),LAKEVILLE,4,41.870787370000002,-70.930636019999994,TNC,0,4146012
3528,2175000-05G,WELL 6 (RTE. 27),MEDFIELD,2,42.211182370000003,-71.350672660000001,GW,88,2175000
3529,2280006-01G,BLACK AND WHITE GRILLE  PIZZERIA,SPENCER,2,42.302619679999999,-71.989619349999998,TNC,0,2280006
3530,1015000-01G,SOUTH STREET GRAVEL PACKED WELL,ATHOL,1,42.589232600000003,-72.239909229999995,GW,469,1015000
3531,1121004-05G,WELL #5,HANCOCK,1,42.551935559999997,-73.285177910000002,GW,0,1121004
3532,1192003-01G,WELL #1,MONTAGUE,1,42.527592270000000,-72.532384829999998,GW,0,1192003
3533,1111003-01G,WELL #1,GRANBY,1,42.287740950000000,-72.535905760000006,GW,0,1111003
3534,1120015-01G,WELL #1,HAMPDEN,1,42.062210200000003,-72.426325259999999,GW,0,1120015
3535,1132009-02G,WELL #2,HINSDALE,1,42.398723840000002,-73.124793999999994,GW,0,1132009
3536,1111025-01G,WELL #1,GRANBY,1,42.249892199999998,-72.545009190000002,GW,0,1111025
3537,1121004-01G,WELL #1,HANCOCK,1,42.554016109999999,-73.289718620000002,GW,0,1121004
3538,1124001-02G,GP WELL #2,HARDWICK,1,42.302055240000001,-72.190575719999998,GW,492,1124001
3539,1120015-02G,WELL #2,HAMPDEN,1,42.062399130000003,-72.425926259999997,GW,0,1120015
3540,1132009-01G,WELL #1,HINSDALE,1,42.398725980000002,-73.125200370000002,GW,0,1132009
3541,1121004-04G,WELL #4,HANCOCK,1,42.554729289999997,-73.295249960000007,GW,0,1121004
